,open,close,high,low,volume,money
2021-03-25,185.13,185.14,185.23,185.12,2175880.0,204464250.0
2021-03-26,185.16,185.14,185.17,185.09,1380810.0,129997793.0
2021-03-29,185.18,185.21,185.22,185.13,1512320.0,142658137.0
2021-03-30,185.22,185.25,185.26,185.18,3203490.0,303638806.0
2021-03-31,185.27,185.26,185.28,185.25,2011750.0,190977811.0
2021-04-01,185.26,185.33,185.34,185.24,1393230.0,131240210.0
2021-04-02,185.34,185.25,185.36,185.23,1742880.0,166110947.0
2021-04-06,185.31,185.4,185.58,185.31,1269590.0,122354646.0
2021-04-07,185.41,185.37,185.58,185.25,1234410.0,116966444.0
2021-04-08,185.38,185.35,185.61,185.32,2067210.0,194841199.0
2021-04-09,185.36,185.38,185.59,185.29,1292550.0,122222026.0
2021-04-12,185.42,185.65,185.79,185.42,2159500.0,203976243.0
2021-04-13,185.67,185.77,185.83,185.52,4239930.0,405259937.0
2021-04-14,185.78,185.78,185.88,185.61,2620230.0,246833976.0
2021-04-15,185.79,185.66,186.05,185.47,1249290.0,118106816.0
2021-04-16,185.68,185.71,185.73,185.67,1616710.0,153250026.0
2021-04-19,185.76,185.78,185.78,185.7,2598030.0,246968052.0
2021-04-20,185.8,185.68,185.83,185.68,1589610.0,151673713.0
2021-04-21,185.7,185.78,185.78,185.65,1349860.0,128174600.0
2021-04-22,185.79,185.79,185.8,185.75,2379680.0,222969787.0
2021-04-23,185.81,185.82,185.83,185.78,2198050.0,207908983.0
2021-04-26,185.87,185.77,185.9,185.73,2085520.0,196432919.0
2021-04-27,185.78,185.78,185.85,185.78,1319130.0,124493273.0
2021-04-28,185.8,185.84,185.84,185.79,983730.0,92989452.0
2021-04-29,185.85,185.85,185.88,185.84,647590.0,60736430.0
2021-04-30,185.87,185.92,185.92,185.86,1503970.0,142522122.0
